Datum;BundeslandID;Bevölkerung;Name;GemeldeteImpfungenLaender;GemeldeteImpfungenLaenderPro100
2021-05-07T23:59:59+02:00;8;397139;Vorarlberg;164706;41.47
2021-05-07T23:59:59+02:00;9;1911191;Wien;691455;36.18
2021-05-07T23:59:59+02:00;10;8901064;Österreich;3559674;39.99
2021-05-08T23:59:59+02:00;1;294436;Burgenland;130404;44.29
2021-05-08T23:59:59+02:00;2;561293;Kärnten;235055;41.88
2021-05-08T23:59:59+02:00;3;1684287;Niederösterreich;712777;42.32
2021-05-08T23:59:59+02:00;4;1490279;Oberösterreich;583679;39.17
2021-05-08T23:59:59+02:00;5;558410;Salzburg;211434;37.86
2021-05-08T23:59:59+02:00;6;1246395;Steiermark;463665;37.20
2021-05-08T23:59:59+02:00;7;757634;Tirol;365860;48.29
2021-05-08T23:59:59+02:00;8;397139;Vorarlberg;172119;43.34
2021-05-08T23:59:59+02:00;9;1911191;Wien;702426;36.75
2021-05-08T23:59:59+02:00;10;8901064;Österreich;3612674;40.59
2021-05-09T23:59:59+02:00;1;294436;Burgenland;130564;44.34
2021-05-09T23:59:59+02:00;2;561293;Kärnten;241267;42.98
2021-05-09T23:59:59+02:00;3;1684287;Niederösterreich;716921;42.57
2021-05-09T23:59:59+02:00;4;1490279;Oberösterreich;583829;39.18
2021-05-09T23:59:59+02:00;5;558410;Salzburg;211501;37.88
2021-05-09T23:59:59+02:00;6;1246395;Steiermark;463981;37.23
2021-05-09T23:59:59+02:00;7;757634;Tirol;365907;48.30
2021-05-09T23:59:59+02:00;8;397139;Vorarlberg;174143;43.85
2021-05-09T23:59:59+02:00;9;1911191;Wien;709323;37.11
2021-05-09T23:59:59+02:00;10;8901064;Österreich;3632879;40.81
2021-05-10T23:59:59+02:00;1;294436;Burgenland;131197;44.56
2021-05-10T23:59:59+02:00;2;561293;Kärnten;242138;43.14
2021-05-10T23:59:59+02:00;3;1684287;Niederösterreich;725769;43.09
2021-05-10T23:59:59+02:00;4;1490279;Oberösterreich;589730;39.57
2021-05-10T23:59:59+02:00;5;558410;Salzburg;215467;38.59
2021-05-10T23:59:59+02:00;6;1246395;Steiermark;471021;37.79
2021-05-10T23:59:59+02:00;7;757634;Tirol;369634;48.79
2021-05-10T23:59:59+02:00;8;397139;Vorarlberg;174615;43.97
2021-05-10T23:59:59+02:00;9;1911191;Wien;722173;37.79
2021-05-10T23:59:59+02:00;10;8901064;Österreich;3677618;41.32
2021-05-11T23:59:59+02:00;1;294436;Burgenland;133167;45.23
2021-05-11T23:59:59+02:00;2;561293;Kärnten;246002;43.83
2021-05-11T23:59:59+02:00;3;1684287;Niederösterreich;738471;43.84
2021-05-11T23:59:59+02:00;4;1490279;Oberösterreich;601327;40.35
2021-05-11T23:59:59+02:00;5;558410;Salzburg;224668;40.23
2021-05-11T23:59:59+02:00;6;1246395;Steiermark;478664;38.40
2021-05-11T23:59:59+02:00;7;757634;Tirol;375355;49.54
2021-05-11T23:59:59+02:00;8;397139;Vorarlberg;174686;43.99
2021-05-11T23:59:59+02:00;9;1911191;Wien;735500;38.48
2021-05-11T23:59:59+02:00;10;8901064;Österreich;3744269;42.07
2021-05-12T23:59:59+02:00;1;294436;Burgenland;135248;45.93
2021-05-12T23:59:59+02:00;2;561293;Kärnten;248892;44.34
2021-05-12T23:59:59+02:00;3;1684287;Niederösterreich;756839;44.94
2021-05-12T23:59:59+02:00;4;1490279;Oberösterreich;619149;41.55
2021-05-12T23:59:59+02:00;5;558410;Salzburg;236356;42.33
2021-05-12T23:59:59+02:00;6;1246395;Steiermark;499066;40.04
2021-05-12T23:59:59+02:00;7;757634;Tirol;381085;50.30
2021-05-12T23:59:59+02:00;8;397139;Vorarlberg;177134;44.60
2021-05-12T23:59:59+02:00;9;1911191;Wien;750982;39.29
2021-05-12T23:59:59+02:00;10;8901064;Österreich;3842006;43.16
2021-05-13T23:59:59+02:00;1;294436;Burgenland;135535;46.03
2021-05-13T23:59:59+02:00;2;561293;Kärnten;250012;44.54
2021-05-13T23:59:59+02:00;3;1684287;Niederösterreich;770731;45.76
2021-05-13T23:59:59+02:00;4;1490279;Oberösterreich;623288;41.82
2021-05-13T23:59:59+02:00;5;558410;Salzburg;237538;42.54
2021-05-13T23:59:59+02:00;6;1246395;Steiermark;505322;40.54
2021-05-13T23:59:59+02:00;7;757634;Tirol;386834;51.06
2021-05-13T23:59:59+02:00;8;397139;Vorarlberg;177153;44.61
2021-05-13T23:59:59+02:00;9;1911191;Wien;756495;39.58
2021-05-13T23:59:59+02:00;10;8901064;Österreich;3880377;43.59
2021-05-14T23:59:59+02:00;1;294436;Burgenland;139697;47.45
2021-05-14T23:59:59+02:00;2;561293;Kärnten;256073;45.62
2021-05-14T23:59:59+02:00;3;1684287;Niederösterreich;789736;46.89
2021-05-14T23:59:59+02:00;4;1490279;Oberösterreich;638644;42.85
2021-05-14T23:59:59+02:00;5;558410;Salzburg;242777;43.48
2021-05-14T23:59:59+02:00;6;1246395;Steiermark;513885;41.23
2021-05-14T23:59:59+02:00;7;757634;Tirol;396818;52.38
2021-05-14T23:59:59+02:00;8;397139;Vorarlberg;182547;45.97
2021-05-14T23:59:59+02:00;9;1911191;Wien;770881;40.34
2021-05-14T23:59:59+02:00;10;8901064;Österreich;3969265;44.59
2021-05-15T23:59:59+02:00;1;294436;Burgenland;143181;48.63
2021-05-15T23:59:59+02:00;2;561293;Kärnten;263479;46.94
2021-05-15T23:59:59+02:00;3;1684287;Niederösterreich;804069;47.74
2021-05-15T23:59:59+02:00;4;1490279;Oberösterreich;643403;43.17
2021-05-15T23:59:59+02:00;5;558410;Salzburg;244337;43.76
2021-05-15T23:59:59+02:00;6;1246395;Steiermark;518604;41.61
2021-05-15T23:59:59+02:00;7;757634;Tirol;400488;52.86
2021-05-15T23:59:59+02:00;8;397139;Vorarlberg;189271;47.66
2021-05-15T23:59:59+02:00;9;1911191;Wien;782170;40.93
2021-05-15T23:59:59+02:00;10;8901064;Österreich;4027734;45.25
2021-05-16T23:59:59+02:00;1;294436;Burgenland;146007;49.59
2021-05-16T23:59:59+02:00;2;561293;Kärnten;270146;48.13
2021-05-16T23:59:59+02:00;3;1684287;Niederösterreich;808624;48.01
2021-05-16T23:59:59+02:00;4;1490279;Oberösterreich;643574;43.18
2021-05-16T23:59:59+02:00;5;558410;Salzburg;244613;43.81
2021-05-16T23:59:59+02:00;6;1246395;Steiermark;519489;41.68
2021-05-16T23:59:59+02:00;7;757634;Tirol;402384;53.11
2021-05-16T23:59:59+02:00;8;397139;Vorarlberg;193451;48.71
2021-05-16T23:59:59+02:00;9;1911191;Wien;789059;41.29
2021-05-16T23:59:59+02:00;10;8901064;Österreich;4056335;45.57
2021-05-17T23:59:59+02:00;1;294436;Burgenland;147155;49.98
2021-05-17T23:59:59+02:00;2;561293;Kärnten;271225;48.32
2021-05-17T23:59:59+02:00;3;1684287;Niederösterreich;816382;48.47
2021-05-17T23:59:59+02:00;4;1490279;Oberösterreich;652931;43.81
2021-05-17T23:59:59+02:00;5;558410;Salzburg;247453;44.31
2021-05-17T23:59:59+02:00;6;1246395;Steiermark;527844;42.35
2021-05-17T23:59:59+02:00;7;757634;Tirol;405525;53.53
2021-05-17T23:59:59+02:00;8;397139;Vorarlberg;194027;48.86
2021-05-17T23:59:59+02:00;9;1911191;Wien;804278;42.08
2021-05-17T23:59:59+02:00;10;8901064;Österreich;4106296;46.13
2021-05-18T23:59:59+02:00;1;294436;Burgenland;150356;51.07
2021-05-18T23:59:59+02:00;2;561293;Kärnten;273131;48.66
2021-05-18T23:59:59+02:00;3;1684287;Niederösterreich;826214;49.05
2021-05-18T23:59:59+02:00;4;1490279;Oberösterreich;672751;45.14
2021-05-18T23:59:59+02:00;5;558410;Salzburg;255287;45.72
2021-05-18T23:59:59+02:00;6;1246395;Steiermark;533862;42.83
2021-05-18T23:59:59+02:00;7;757634;Tirol;410193;54.14
2021-05-18T23:59:59+02:00;8;397139;Vorarlberg;194285;48.92
2021-05-18T23:59:59+02:00;9;1911191;Wien;821923;43.01
2021-05-18T23:59:59+02:00;10;8901064;Österreich;4178215;46.94
2021-05-19T23:59:59+02:00;1;294436;Burgenland;153318;52.07
2021-05-19T23:59:59+02:00;2;561293;Kärnten;276146;49.20
2021-05-19T23:59:59+02:00;3;1684287;Niederösterreich;838253;49.77
2021-05-19T23:59:59+02:00;4;1490279;Oberösterreich;697359;46.79
2021-05-19T23:59:59+02:00;5;558410;Salzburg;265074;47.47
2021-05-19T23:59:59+02:00;6;1246395;Steiermark;556215;44.63
2021-05-19T23:59:59+02:00;7;757634;Tirol;418824;55.28
2021-05-19T23:59:59+02:00;8;397139;Vorarlberg;196841;49.56
2021-05-19T23:59:59+02:00;9;1911191;Wien;841282;44.02
2021-05-19T23:59:59+02:00;10;8901064;Österreich;4284584;48.14
2021-05-20T23:59:59+02:00;1;294436;Burgenland;156689;53.22
2021-05-20T23:59:59+02:00;2;561293;Kärnten;280572;49.99
2021-05-20T23:59:59+02:00;3;1684287;Niederösterreich;853288;50.66
2021-05-20T23:59:59+02:00;4;1490279;Oberösterreich;721963;48.44
2021-05-20T23:59:59+02:00;5;558410;Salzburg;272692;48.83
2021-05-20T23:59:59+02:00;6;1246395;Steiermark;575240;46.15
2021-05-20T23:59:59+02:00;7;757634;Tirol;428778;56.59
2021-05-20T23:59:59+02:00;8;397139;Vorarlberg;201712;50.79
2021-05-20T23:59:59+02:00;9;1911191;Wien;860429;45.02
2021-05-20T23:59:59+02:00;10;8901064;Österreich;4393804;49.36
2021-05-21T23:59:59+02:00;1;294436;Burgenland;158939;53.98
2021-05-21T23:59:59+02:00;2;561293;Kärnten;285484;50.86
2021-05-21T23:59:59+02:00;3;1684287;Niederösterreich;871602;51.75
2021-05-21T23:59:59+02:00;4;1490279;Oberösterreich;743187;49.87
2021-05-21T23:59:59+02:00;5;558410;Salzburg;279589;50.07
2021-05-21T23:59:59+02:00;6;1246395;Steiermark;594107;47.67
2021-05-21T23:59:59+02:00;7;757634;Tirol;439225;57.97
2021-05-21T23:59:59+02:00;8;397139;Vorarlberg;206246;51.93
2021-05-21T23:59:59+02:00;9;1911191;Wien;881389;46.12
2021-05-21T23:59:59+02:00;10;8901064;Österreich;4503352;50.59
2021-05-22T23:59:59+02:00;1;294436;Burgenland;164439;55.85
2021-05-22T23:59:59+02:00;2;561293;Kärnten;292539;52.12
2021-05-22T23:59:59+02:00;3;1684287;Niederösterreich;883982;52.48
2021-05-22T23:59:59+02:00;4;1490279;Oberösterreich;746906;50.12
2021-05-22T23:59:59+02:00;5;558410;Salzburg;280561;50.24
2021-05-22T23:59:59+02:00;6;1246395;Steiermark;600217;48.16
2021-05-22T23:59:59+02:00;7;757634;Tirol;440611;58.16
2021-05-22T23:59:59+02:00;8;397139;Vorarlberg;212562;53.52
2021-05-22T23:59:59+02:00;9;1911191;Wien;894697;46.81
2021-05-22T23:59:59+02:00;10;8901064;Österreich;4560634;51.24
2021-05-23T23:59:59+02:00;1;294436;Burgenland;165978;56.37
2021-05-23T23:59:59+02:00;2;561293;Kärnten;298241;53.13
2021-05-23T23:59:59+02:00;3;1684287;Niederösterreich;894523;53.11
2021-05-23T23:59:59+02:00;4;1490279;Oberösterreich;747068;50.13
2021-05-23T23:59:59+02:00;5;558410;Salzburg;280623;50.25
2021-05-23T23:59:59+02:00;6;1246395;Steiermark;601018;48.22
2021-05-23T23:59:59+02:00;7;757634;Tirol;440755;58.18
2021-05-23T23:59:59+02:00;8;397139;Vorarlberg;216001;54.39
2021-05-23T23:59:59+02:00;9;1911191;Wien;904200;47.31
2021-05-23T23:59:59+02:00;10;8901064;Österreich;4592818;51.60
2021-05-24T23:59:59+02:00;1;294436;Burgenland;168955;57.38
2021-05-24T23:59:59+02:00;2;561293;Kärnten;298491;53.18
2021-05-24T23:59:59+02:00;3;1684287;Niederösterreich;898102;53.32
2021-05-24T23:59:59+02:00;4;1490279;Oberösterreich;749313;50.28
2021-05-24T23:59:59+02:00;5;558410;Salzburg;281133;50.35
2021-05-24T23:59:59+02:00;6;1246395;Steiermark;606663;48.67
2021-05-24T23:59:59+02:00;7;757634;Tirol;443655;58.56
2021-05-24T23:59:59+02:00;8;397139;Vorarlberg;216568;54.53
2021-05-24T23:59:59+02:00;9;1911191;Wien;916224;47.94
2021-05-24T23:59:59+02:00;10;8901064;Österreich;4623795;51.95
2021-05-25T23:59:59+02:00;1;294436;Burgenland;171017;58.08
2021-05-25T23:59:59+02:00;2;561293;Kärnten;301864;53.78
2021-05-25T23:59:59+02:00;3;1684287;Niederösterreich;913696;54.25
2021-05-25T23:59:59+02:00;4;1490279;Oberösterreich;752173;50.47
2021-05-25T23:59:59+02:00;5;558410;Salzburg;284799;51.00
2021-05-25T23:59:59+02:00;6;1246395;Steiermark;612069;49.11
2021-05-25T23:59:59+02:00;7;757634;Tirol;444742;58.70
2021-05-25T23:59:59+02:00;8;397139;Vorarlberg;216752;54.58
2021-05-25T23:59:59+02:00;9;1911191;Wien;930833;48.70
2021-05-25T23:59:59+02:00;10;8901064;Österreich;4673176;52.50
2021-05-26T23:59:59+02:00;1;294436;Burgenland;172850;58.71
2021-05-26T23:59:59+02:00;2;561293;Kärnten;306407;54.59
2021-05-26T23:59:59+02:00;3;1684287;Niederösterreich;931039;55.28
2021-05-26T23:59:59+02:00;4;1490279;Oberösterreich;767361;51.49
2021-05-26T23:59:59+02:00;5;558410;Salzburg;293859;52.62
2021-05-26T23:59:59+02:00;6;1246395;Steiermark;630348;50.57
2021-05-26T23:59:59+02:00;7;757634;Tirol;451816;59.64
2021-05-26T23:59:59+02:00;8;397139;Vorarlberg;218976;55.14
2021-05-26T23:59:59+02:00;9;1911191;Wien;949224;49.67
2021-05-26T23:59:59+02:00;10;8901064;Österreich;4768046;53.57
2021-05-27T23:59:59+02:00;1;294436;Burgenland;180518;61.31
2021-05-27T23:59:59+02:00;2;561293;Kärnten;309993;55.23
2021-05-27T23:59:59+02:00;3;1684287;Niederösterreich;943601;56.02
2021-05-27T23:59:59+02:00;4;1490279;Oberösterreich;781810;52.46
2021-05-27T23:59:59+02:00;5;558410;Salzburg;302987;54.26
2021-05-27T23:59:59+02:00;6;1246395;Steiermark;647635;51.96
2021-05-27T23:59:59+02:00;7;757634;Tirol;461002;60.85
2021-05-27T23:59:59+02:00;8;397139;Vorarlberg;221902;55.88
2021-05-27T23:59:59+02:00;9;1911191;Wien;968416;50.67
2021-05-27T23:59:59+02:00;10;8901064;Österreich;4865100;54.66
2021-05-28T23:59:59+02:00;1;294436;Burgenland;183331;62.27
2021-05-28T23:59:59+02:00;2;561293;Kärnten;316774;56.44
2021-05-28T23:59:59+02:00;3;1684287;Niederösterreich;968083;57.48
2021-05-28T23:59:59+02:00;4;1490279;Oberösterreich;805582;54.06
2021-05-28T23:59:59+02:00;5;558410;Salzburg;311229;55.73
2021-05-28T23:59:59+02:00;6;1246395;Steiermark;663707;53.25
2021-05-28T23:59:59+02:00;7;757634;Tirol;469159;61.92
2021-05-28T23:59:59+02:00;8;397139;Vorarlberg;226365;57.00
2021-05-28T23:59:59+02:00;9;1911191;Wien;988138;51.70
2021-05-28T23:59:59+02:00;10;8901064;Österreich;4980906;55.96
2021-05-29T23:59:59+02:00;1;294436;Burgenland;188019;63.86
2021-05-29T23:59:59+02:00;2;561293;Kärnten;326215;58.12
2021-05-29T23:59:59+02:00;3;1684287;Niederösterreich;982632;58.34
2021-05-29T23:59:59+02:00;4;1490279;Oberösterreich;809455;54.32
2021-05-29T23:59:59+02:00;5;558410;Salzburg;311625;55.81
2021-05-29T23:59:59+02:00;6;1246395;Steiermark;671928;53.91
2021-05-29T23:59:59+02:00;7;757634;Tirol;473184;62.46
2021-05-29T23:59:59+02:00;8;397139;Vorarlberg;234226;58.98
2021-05-29T23:59:59+02:00;9;1911191;Wien;1001930;52.42
2021-05-29T23:59:59+02:00;10;8901064;Österreich;5048239;56.72
2021-05-30T23:59:59+02:00;1;294436;Burgenland;190907;64.84
2021-05-30T23:59:59+02:00;2;561293;Kärnten;333544;59.42
2021-05-30T23:59:59+02:00;3;1684287;Niederösterreich;993787;59.00
2021-05-30T23:59:59+02:00;4;1490279;Oberösterreich;809683;54.33
2021-05-30T23:59:59+02:00;5;558410;Salzburg;311662;55.81
2021-05-30T23:59:59+02:00;6;1246395;Steiermark;673300;54.02
2021-05-30T23:59:59+02:00;7;757634;Tirol;473817;62.54
2021-05-30T23:59:59+02:00;8;397139;Vorarlberg;237686;59.85
2021-05-30T23:59:59+02:00;9;1911191;Wien;1011942;52.95
2021-05-30T23:59:59+02:00;10;8901064;Österreich;5085654;57.14
2021-05-31T23:59:59+02:00;1;294436;Burgenland;191963;65.20
2021-05-31T23:59:59+02:00;2;561293;Kärnten;334836;59.65
2021-05-31T23:59:59+02:00;3;1684287;Niederösterreich;1003267;59.57
2021-05-31T23:59:59+02:00;4;1490279;Oberösterreich;816880;54.81
2021-05-31T23:59:59+02:00;5;558410;Salzburg;314714;56.36
2021-05-31T23:59:59+02:00;6;1246395;Steiermark;676986;54.32
2021-05-31T23:59:59+02:00;7;757634;Tirol;476645;62.91
2021-05-31T23:59:59+02:00;8;397139;Vorarlberg;237784;59.87
2021-05-31T23:59:59+02:00;9;1911191;Wien;1029317;53.86
2021-05-31T23:59:59+02:00;10;8901064;Österreich;5132295;57.66
2021-06-01T23:59:59+02:00;1;294436;Burgenland;194298;65.99
2021-06-01T23:59:59+02:00;2;561293;Kärnten;337270;60.09
2021-06-01T23:59:59+02:00;3;1684287;Niederösterreich;1024919;60.85
2021-06-01T23:59:59+02:00;4;1490279;Oberösterreich;835122;56.04
2021-06-01T23:59:59+02:00;5;558410;Salzburg;324347;58.08
2021-06-01T23:59:59+02:00;6;1246395;Steiermark;684393;54.91
2021-06-01T23:59:59+02:00;7;757634;Tirol;483528;63.82
2021-06-01T23:59:59+02:00;8;397139;Vorarlberg;238215;59.98
2021-06-01T23:59:59+02:00;9;1911191;Wien;1049348;54.91
2021-06-01T23:59:59+02:00;10;8901064;Österreich;5222283;58.67
2021-06-02T23:59:59+02:00;1;294436;Burgenland;196587;66.77
2021-06-02T23:59:59+02:00;2;561293;Kärnten;342440;61.01
2021-06-02T23:59:59+02:00;3;1684287;Niederösterreich;1051348;62.42
2021-06-02T23:59:59+02:00;4;1490279;Oberösterreich;865326;58.06
2021-06-02T23:59:59+02:00;5;558410;Salzburg;337190;60.38
2021-06-02T23:59:59+02:00;6;1246395;Steiermark;714791;57.35
2021-06-02T23:59:59+02:00;7;757634;Tirol;489980;64.67
2021-06-02T23:59:59+02:00;8;397139;Vorarlberg;241391;60.78
2021-06-02T23:59:59+02:00;9;1911191;Wien;1072693;56.13
2021-06-02T23:59:59+02:00;10;8901064;Österreich;5364023;60.26
2021-06-03T23:59:59+02:00;1;294436;Burgenland;198655;67.47
2021-06-03T23:59:59+02:00;2;561293;Kärnten;344678;61.41
2021-06-03T23:59:59+02:00;3;1684287;Niederösterreich;1066236;63.30
2021-06-03T23:59:59+02:00;4;1490279;Oberösterreich;876369;58.81
2021-06-03T23:59:59+02:00;5;558410;Salzburg;337958;60.52
2021-06-03T23:59:59+02:00;6;1246395;Steiermark;719037;57.69
2021-06-03T23:59:59+02:00;7;757634;Tirol;494088;65.21
2021-06-03T23:59:59+02:00;8;397139;Vorarlberg;242190;60.98
2021-06-03T23:59:59+02:00;9;1911191;Wien;1087527;56.90
2021-06-03T23:59:59+02:00;10;8901064;Österreich;5419428;60.89
2021-06-04T23:59:59+02:00;1;294436;Burgenland;203880;69.24
2021-06-04T23:59:59+02:00;2;561293;Kärnten;352193;62.75
2021-06-04T23:59:59+02:00;3;1684287;Niederösterreich;1087329;64.56
2021-06-04T23:59:59+02:00;4;1490279;Oberösterreich;893616;59.96
2021-06-04T23:59:59+02:00;5;558410;Salzburg;342692;61.37
2021-06-04T23:59:59+02:00;6;1246395;Steiermark;735666;59.02
2021-06-04T23:59:59+02:00;7;757634;Tirol;505032;66.66
2021-06-04T23:59:59+02:00;8;397139;Vorarlberg;248978;62.69
2021-06-04T23:59:59+02:00;9;1911191;Wien;1107106;57.93
2021-06-04T23:59:59+02:00;10;8901064;Österreich;5530539;62.13
2021-06-05T23:59:59+02:00;1;294436;Burgenland;205843;69.91
2021-06-05T23:59:59+02:00;2;561293;Kärnten;359928;64.12
2021-06-05T23:59:59+02:00;3;1684287;Niederösterreich;1101261;65.38
2021-06-05T23:59:59+02:00;4;1490279;Oberösterreich;897335;60.21
2021-06-05T23:59:59+02:00;5;558410;Salzburg;343351;61.49
2021-06-05T23:59:59+02:00;6;1246395;Steiermark;740634;59.42
2021-06-05T23:59:59+02:00;7;757634;Tirol;508634;67.13
2021-06-05T23:59:59+02:00;8;397139;Vorarlberg;256152;64.50
2021-06-05T23:59:59+02:00;9;1911191;Wien;1122324;58.72
2021-06-05T23:59:59+02:00;10;8901064;Österreich;5590013;62.80
